id,name,address,category,naver_category,new_cuisine_type,new_main_category
108625,휘195(RUE195),"서울특별시 마포구 마포대로 195, 상가4동 1층 109호 (아현동, 마포래미안푸르지오)",기타,"음식점>카페,디저트",카페,CAFE
108635,오띠젤리 공덕,"서울특별시 마포구 마포대로 173, 마포현대하이엘 제1층 제102호 (공덕동)",기타,음식점>브런치,양식,RESTAURANT
108638,제이푸드,"서울특별시 금천구 가산로 128, 2층 202호 (가산동)",기타,음식점>한식,한식,RESTAURANT
108664,요시,"서울특별시 송파구 위례성대로18길 14, 1층,2층 (방이동)",기타,술집>이자카야,술집/바,PUB
108732,춘희,"서울특별시 마포구 성미산로 193, 지1층 (연남동)",기타,술집>바(BAR),술집/바,PUB
108742,쇼부야장,"서울특별시 용산구 대사관로34길 11, 2층 (한남동)",기타,술집>이자카야,술집/바,PUB
108754,에버그린,"서울특별시 용산구 우사단로14길 24, 지상1층 (이태원동)",기타,"시설,건물>주택",기타,RESTAURANT
108757,프리타스 프라이,"서울특별시 강북구 도봉로85길 14, 1층 (수유동)",기타,음식점>양식,양식,RESTAURANT
108763,미태리 덕성여대점,"서울특별시 강북구 삼양로 541, 2층 (우이동)",기타,"이탈리아음식>스파게티,파스타전문",해산물,RESTAURANT
108771,콕코스(KKOKOS),"서울특별시 동작구 상도로60길 1, 2층 (상도동)",기타,음식점>한식,한식,RESTAURANT
108827,키친(Kitchen)7055,"서울특별시 강남구 강남대로94길 51-14, 지하1층 101호 (역삼동, 프리우스역삼아파트)",기타,,기타,RESTAURANT
108828,타임,"서울특별시 강남구 압구정로18길 17, 2층 (신사동)",기타,"병원,의원>피부과",기타,RESTAURANT
108829,알코올(AlcohAll),"서울특별시 송파구 위례성대로20길 26, 1층 103호 (오금동)",기타,"쇼핑,유통>슈퍼,마트",기타,RESTAURANT
108834,브레딕트 강동점,"서울특별시 강동구 상일로6길 39, 강동타워 1층 일부호 (상일동)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
108900,파를린베리스PARLINBERIS,"서울특별시 광진구 자양로 319, 1층 101호 (구의동, 한가온 빌)",기타,"카페,디저트>카페",카페,CAFE
108905,위글리,"서울특별시 강남구 봉은사로29길 35, 지하2층 B201호, B202호 주방13호 (논현동, 한양수자인 어반게이트)",기타,음식점>양식,양식,RESTAURANT
108915,모너트,"서울특별시 강남구 선릉로68길 7, 지상1층 104호 (대치동)",기타,"카페,디저트>케이크전문",디저트,CAFE
108918,스토리칸(story.kaan),"서울특별시 성동구 연무장길 17, 1층 (성수동2가)",기타,"서비스,산업>장소대여",기타,RESTAURANT
108950,메이(May),"서울특별시 용산구 청파로43가길 33 (청파동3가,(지하1층))",기타,숙박>모텔,기타,RESTAURANT
108956,다임,"서울특별시 구로구 경인로 610, 더링크호텔 1층 (신도림동)",기타,술집>바(BAR),술집/바,PUB
108967,코코라움,"서울특별시 동작구 사당로27길 58, 지하1층 (사당동)",기타,"음식점>카페,디저트",카페,CAFE
108968,배드피쉬,"서울특별시 마포구 동교로34길 14, B102호 (연남동)",기타,술집>바(BAR),술집/바,PUB
108970,샵어센틱,"서울특별시 강남구 논현로159길 23, 주은빌딩 1층 101호 (신사동)",기타,"카페,디저트>카페",카페,CAFE
108977,와이스타브 다이어트 광화문점,"서울특별시 종로구 종로 19, 르메이에르종로타운1 지하1층 122-2호 (종로1가)",기타,"도시락,컵밥>다이어트,샐러드",양식,RESTAURANT
108979,노카(NOKA),"서울특별시 강동구 천호대로157길 54, 4층 (천호동)",기타,술집>바(BAR),술집/바,PUB
108982,호앙비엣 관철동점,"서울특별시 종로구 종로 82-1, 부봉빌딩 1층 (종로2가)",기타,음식점>베트남음식,아시아음식,RESTAURANT
108984,수무카,"서울특별시 중구 청파로 437, 정일약국 2층 (중림동)",기타,,기타,RESTAURANT
109014,INAFOOD,"서울특별시 관악구 조원로 170, 지하1층 3호 (신림동)",기타,"음식점>일식>초밥,롤",일식,RESTAURANT
109129,2층 라이브러리(2F Library),"서울특별시 용산구 효창원로 4, 1층 2호 (원효로4가)",기타,"음식점>카페,디저트",카페,CAFE
109134,밀플랜비 건국대점,"서울특별시 광진구 광나루로24길 15, 2층 (화양동)",기타,양식>핫도그,양식,RESTAURANT
109174,쪼우진가,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 제비동 지하2층 123호 (역삼동)",기타,,기타,RESTAURANT
109177,세상만사,"서울특별시 종로구 율곡로8길 23, 1층 (와룡동)",기타,화물운송>퀵서비스,패스트푸드,RESTAURANT
109192,윤띠앗 은평점,"서울특별시 은평구 서오릉로 119, 1층 101호 (역촌동, 고도아파트)",기타,브런치카페,양식,RESTAURANT
109198,시커스(SeeKeeRs),"서울특별시 서대문구 홍제내길 138, 2층 (홍제동)",기타,,기타,RESTAURANT
109220,스팟(SPOT),"서울특별시 마포구 와우산로21길 19-12, 예원빌딩 지하2층 (서교동)",기타,제조업>전자담배,기타,RESTAURANT
109227,한강,"서울특별시 송파구 마천로 241, 명준빌딩 1층 4호 (마천동)",기타,"여행,명소>시민공원",기타,RESTAURANT
109229,언더라인(UNDERLINE),"서울특별시 강남구 테헤란로84길 12, KR빌딩 지하1층 101호 (대치동)",기타,"음식점>카페,디저트",카페,CAFE
109230,쏘스윗 잠실,"서울특별시 송파구 송파대로42길 46, 1층 103호 (송파동, 스위트빌)",기타,"음식점>카페,디저트",카페,CAFE
109232,브루지(BREWZY),"서울특별시 서초구 강남대로8길 65-8, 1층 (양재동)",기타,,기타,RESTAURANT
109233,모닝해즈 씨제이ENM 커머스부문점,"서울특별시 서초구 과천대로 870-13, 1층 (방배동)",기타,,기타,RESTAURANT
109239,다올,"서울특별시 강동구 양재대로114길 38, 2층 (길동)",기타,"병원,의원>정형외과",기타,RESTAURANT
109241,라프론테(LA FRONTE),"서울특별시 종로구 종로1길 42, 이마빌딩 지하1층 (수송동)",기타,,기타,RESTAURANT
109272,니욤,"서울특별시 종로구 세종대로 178, KT 광화문 빌딩 West 지하1층 B109-6호 (세종로)",기타,음식점>태국음식,아시아음식,RESTAURANT
109280,베리나이스,"서울특별시 서대문구 연세로2가길 22, 1층 (창천동)",기타,"쇼핑,유통>패션잡화",기타,RESTAURANT
109281,파슬리,"서울특별시 마포구 독막로14길 32, 이현h 1층 (상수동)",기타,음식점>이탈리아음식,양식,RESTAURANT
109282,사르르,"서울특별시 마포구 연희로1길 63, 2층 (연남동)",기타,음식점>양식,양식,RESTAURANT
109290,칩스,"서울특별시 금천구 두산로9길 5, 101동 101,102호 (독산동)",기타,"음식점>카페,디저트",카페,CAFE
109301,스페이스 오블리비움,"서울특별시 서초구 사평대로 60, 2층 (반포동)",기타,"음식점>카페,디저트",카페,CAFE
109302,라라(Lala),"서울특별시 양천구 목동중앙북로8다길 17, 101동 101호 (목동, 블레어빌)",기타,미용>미용실,기타,RESTAURANT
109416,하우 두 유 필(how do you feel?),"서울특별시 강남구 논현로149길 49, 지상1층 (논현동)",기타,,기타,RESTAURANT
109442,심재 청담,"서울특별시 강남구 선릉로135길 12, 1층 (논현동)",기타,"음식점>카페,디저트",카페,CAFE
109450,싱크 신당점,"서울특별시 중구 다산로35길 19, 지하1층 (신당동)",기타,술집>요리주점,술집/바,PUB
109460,더로지(The Lodge),"서울특별시 중구 수표로 61 (을지로2가, 지하1층)",기타,음식점>양식,양식,RESTAURANT
109465,시도니아 구로,"서울특별시 구로구 공원로 41, 102호 (구로동, 현대파크빌)",기타,"카페,디저트>테이크아웃커피",카페,CAFE
109512,달밤,"서울특별시 중랑구 면목로49길 37, 1층 (면목동)",기타,미용>미용실,기타,RESTAURANT
109522,사이(sai),"서울특별시 마포구 토정로4길 6-4, 1층 (합정동)",기타,패션>여성의류,기타,RESTAURANT
109527,이씬,"서울특별시 마포구 월드컵북로 13, 스마트 빌딩 지1층 B102호 (서교동)",기타,음식점>피자,피자,RESTAURANT
109529,깨비크래프트,"서울특별시 양천구 목동중앙북로6길 5, 목3동시장 고객지원센터 3층 301호 (목동)",기타,,기타,RESTAURANT
109543,셰주(chezous),"서울특별시 용산구 녹사평대로 222, 1층 (이태원동)",기타,"카페,디저트>크레페",카페,CAFE
109544,혜윰슈퍼,"서울특별시 성동구 성수일로 107, 경기섬유 1층 (성수동1가)",기타,,기타,RESTAURANT
109552,밀크 빌리지(milk village),"서울특별시 마포구 백범로25길 1, 덕성한의원 1층 좌측호 (염리동)",기타,"카페,디저트>카페",카페,CAFE
109603,브라운헤이븐 컴퍼니(Brown Haven Company),"서울특별시 강북구 도봉로10라길 20, 1~2층 (미아동)",기타,,기타,RESTAURANT
109606,이리모(IRIMO),"서울특별시 노원구 공릉로 105, 성종빌딩 101호 (공릉동)",기타,술집>요리주점,술집/바,PUB
109610,르므니에치즈,"서울특별시 강남구 논현로171길 15, 카로시티1 지상1층 101호,107호 (신사동)",기타,"쇼핑,유통>우유,유제품",기타,RESTAURANT
109671,새르,"서울특별시 영등포구 은행로 60-1, 213호 (여의도동)",기타,브런치카페,양식,RESTAURANT
109680,앤드위치,"서울특별시 중구 다산로39길 40, 2층 (신당동)",기타,양식>샌드위치,패스트푸드,RESTAURANT
109684,(주)크리에이터스네트워크,"서울특별시 성동구 성수이로 50, 익상빌딩 C동 1층 (성수동2가)",기타,,기타,RESTAURANT
109689,728키친,"서울특별시 강남구 논현로168길 25, 지상1층 (신사동)",기타,브런치카페,양식,RESTAURANT
109710,댄싱홍콩,"서울특별시 강서구 양천로 510, 현대프린스텔 지상1층 104호 (등촌동)",기타,중식>중식당,중식,RESTAURANT
109730,허그(Hug),"서울특별시 동대문구 답십리로64길 50, 1층 (장안동)",기타,반려동물>반려동물미용,기타,RESTAURANT
109735,(주)용형호제 락희안 목동점,"서울특별시 양천구 오목로 330, 2,3층 (목동)",기타,,기타,RESTAURANT
109738,칠리향,"서울특별시 성동구 마장로 137, 221동 1층 127~128호 (상왕십리동, 텐즈힐)",기타,중식>중식당,중식,RESTAURANT
109769,시오사쿠,"서울특별시 강동구 강동대로51길 28, 1층 (성내동)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
109778,서울숲 호과당,"서울특별시 성동구 서울숲2길 45, 1층 102호 (성수동1가)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
109799,야마모리야 중계은행사거리점,"서울특별시 노원구 중계로 225, 청구상가 1층 108,109호 (중계동)",기타,음식점>일식>일식당,일식,RESTAURANT
109801,카세트'66,"서울특별시 노원구 화랑로47길 9, 1층 (월계동)",기타,"음식점>카페,디저트",카페,CAFE
109979,케이엠지엠(KMGM) 선릉점,"서울특별시 강남구 선릉로86길 48, 동창빌딩 지상2층 (대치동)",기타,,기타,RESTAURANT
109996,배우는술,"서울특별시 종로구 창경궁로 240-7, A&A TOWER 101호 (명륜4가)",기타,음식점>한식,한식,RESTAURANT
109997,이날,"서울특별시 송파구 올림픽로32길 24, 지상2층 (방이동)",기타,술집>이자카야,술집/바,PUB
110003,치리미리(Txirimiri),"서울특별시 성동구 상원6가길 3, 1층 (성수동1가)",기타,음식점>스페인음식,한식,RESTAURANT
110007,벤슨 청량리역,"서울특별시 동대문구 왕산로 214, 커넥트플레이스 청량리역점 3층 323호 (전농동)",기타,"카페,디저트>아이스크림",디저트,CAFE
110015,이오지비(gb),"서울특별시 성동구 서울숲4길 22-7, 1층 (성수동1가)",기타,,기타,RESTAURANT
110016,쎈느 건국,"서울특별시 광진구 아차산로 207, 선일빌딩 지하1층 (화양동)",기타,"음식점>카페,디저트",카페,CAFE
110021,만남,"서울특별시 노원구 상계로 147, 태흥약국 2층 (상계동)",기타,"연애,결혼>결혼정보회사",해산물,RESTAURANT
110103,로가식품,"서울특별시 금천구 시흥대로148길 38-13, 1층 (독산동)",기타,,기타,RESTAURANT
110163,마노,"서울특별시 강동구 고덕로 399, 메가스퀘어동 2층 237호 (고덕동, 고덕센트럴푸르지오)",기타,음식점>이탈리아음식,양식,RESTAURANT
110171,오터스(otters),"서울특별시 은평구 연서로 33 (역촌동, 1층)",기타,"음식점>카페,디저트",카페,CAFE
110184,우화(WooHwa),"서울특별시 광진구 광나루로54길 6, 주보빌 1층 (구의동)",기타,"카페,디저트>카페",카페,CAFE
110198,리코타파,"서울특별시 송파구 송파대로44길 5, 아산빌딩 1층 (송파동)",기타,음식점>스페인음식,한식,RESTAURANT
110204,말라카이트 망원,"서울특별시 마포구 망원로8길 60, 1층 (망원동)",기타,"카페,디저트>아이스크림",디저트,CAFE
110215,Spring moment(스프링 모먼트),"서울특별시 관악구 낙성대역3길 24, 1층 102호 (봉천동)",기타,"음식점>카페,디저트",카페,CAFE
110222,쇼미더크랩 용산점,"서울특별시 용산구 한강대로62길 55, 평복빌딩 3층 (한강로1가)",기타,한식>게요리,해산물,RESTAURANT
110223,더 마조리카(The Majorica),"서울특별시 용산구 서빙고로24길 4, 1층 (한강로3가)",기타,,기타,RESTAURANT
110226,블루룸(Blue Room),"서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 지하1층 109호 (가산동)",기타,술집>요리주점,술집/바,PUB
110233,투도어(TODOOR),"서울특별시 서대문구 성산로20길 2, 1층 102호 (창천동)",기타,"음식점>카페,디저트",카페,CAFE
110295,산들림앤곤조,"서울특별시 동대문구 한천로51길 59-2, 1층 (휘경동)",기타,,기타,RESTAURANT
110296,누아르 마르디 메크르디(NOIR MARDI MERCREDI),"서울특별시 용산구 이태원로54길 5, 1,2층 (한남동)",기타,"음식점>카페,디저트",카페,CAFE
110323,블루칩(Blue chip),"서울특별시 강북구 도봉로87길 30, 수임빌딩 5층 (수유동)",기타,"술집>맥주,호프",술집/바,PUB
110330,꾸꾸까까,"서울특별시 송파구 송파대로 345, 근린생활시설 1B동 지하1층 B178호 (가락동, 헬리오시티)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
110336,더마틴,"서울특별시 성동구 서울숲2길 8-7, 1층 (성수동1가)",기타,"카페,디저트>아이스크림",디저트,CAFE
110339,GG홀덤플레이스 이수점,"서울특별시 동작구 동작대로27가길 5, 2층 (사당동)",기타,"술집>맥주,호프",술집/바,PUB
110350,어반딜리버리 강동점,"서울특별시 강동구 양재대로115길 56, 1층 103호 (길동)",기타,분식>종합분식,분식,RESTAURANT
110356,헤즈업 새내점,"서울특별시 송파구 백제고분로7길 15, 2층 (잠실동)",기타,"술집>맥주,호프",술집/바,PUB
110407,월주담화,"서울특별시 강남구 선릉로82길 19 (대치동,지상1층)",기타,술집>요리주점,술집/바,PUB
110416,홍리재,"서울특별시 강남구 학동로43길 38, 지상1층 153호, 154호, 155호 (논현동, 논현웰스톤)",기타,"쇼핑,유통>음료",기타,RESTAURANT
110423,풀 발효부엌,"서울특별시 마포구 포은로 89, 2층 (망원동)",기타,"뷔페>채식,샐러드뷔페",양식,RESTAURANT
110430,쉐시몽,"서울특별시 용산구 회나무로 66, 3층 (이태원동)",기타,음식점>프랑스음식,양식,RESTAURANT
110457,한 잔 더,"서울특별시 종로구 성균관로 15-10, 1층 (명륜3가)",기타,"술집>맥주,호프",술집/바,PUB
110463,오운,"서울특별시 성북구 고려대로8길 23, 1층 101호 (안암동3가)",기타,"음식점>카페,디저트",카페,CAFE
110469,주니아 장안점,"서울특별시 동대문구 장한로 91, 현대썬앤빌601 1층 104호 (장안동)",기타,"도시락,컵밥>다이어트,샐러드",양식,RESTAURANT
110474,스핀(SPINN),"서울특별시 강남구 선릉로157길 14-7, 압구정빌딩 지하1층 (신사동)",기타,술집>바(BAR),술집/바,PUB
110486,아트팩토리,"서울특별시 마포구 양화로23길 10-9, 2층 (동교동)",기타,학원 등 교습시설>미술교육,기타,RESTAURANT
110629,라메라,"서울특별시 용산구 백범로 324, 1층 (원효로2가)",기타,"음식점>카페,디저트",카페,CAFE
110671,모키(Mokhi),"서울특별시 노원구 공릉로 115-10, 101호 (공릉동)",기타,양식>샌드위치,패스트푸드,RESTAURANT
110677,구떼앤구(Gouter&Gout),"서울특별시 마포구 월드컵로 37, 합정동웰빙센터 1층 105호 (합정동)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
110685,002LAP,"서울특별시 영등포구 양평로30길 14, 109,110호 (양평동6가)",기타,"음식점>카페,디저트",카페,CAFE
110688,캔앤코르크,서울특별시 성동구 아차산로 107 (주)예인미술 2층 207호 (성수동2가),기타,술집>와인,술집/바,PUB
110700,개나리종로,"서울특별시 종로구 종로14길 20, 2층 (관철동)",기타,음식점>한식,한식,RESTAURANT
110733,치즈홀덤 천호점,"서울특별시 강동구 올림픽로70길 61, 두산위브센티움 2층 201-4호 (천호동)",기타,"술집>맥주,호프",술집/바,PUB
110858,낙원,"서울특별시 관악구 봉천로 469-11, 1층 (봉천동)",기타,술집>요리주점,술집/바,PUB
110904,더블유더블유홍대본점,"서울특별시 마포구 양화로 147, 아일렉스 4,5층 (동교동)",기타,,기타,RESTAURANT
110905,더블유더블유여의도역이호점,"서울특별시 영등포구 의사당대로 83, 한국휴렛팩커드빌딩 20층 (여의도동)",기타,,기타,RESTAURANT
110906,더블유더블유여의도역일호점,"서울특별시 영등포구 의사당대로 83, 한국휴렛팩커드빌딩 17층 (여의도동)",기타,,기타,RESTAURANT
110907,다락토스,"서울특별시 영등포구 도림로 442 (문래동3가, 2층)",기타,음식점>술집,술집/바,PUB
110911,롯데컬처웍스(주)롯데시네마 월드타워 스위트샵(5층),"서울특별시 송파구 올림픽로 300 (신천동, 엔터테인먼트동 롯데시네마 지상5층)",기타,,기타,RESTAURANT
110912,롯데컬처웍스(주)롯데시네마 월드타워 샤롯데(5층),"서울특별시 송파구 올림픽로 300, 5층 (신천동, 엔터테인먼트동 롯데시네마)",기타,,기타,RESTAURANT
110913,롯데컬처웍스(주)롯데시네마 월드타워 스위트샵(10층),"서울특별시 송파구 올림픽로 300, 10층 (신천동, 엔터테인먼트동 롯데시네마)",기타,,기타,RESTAURANT
110914,롯데컬처웍스(주)롯데시네마 월드타워 스위트샵(7층),"서울특별시 송파구 올림픽로 300 (신천동, 롯데월드몰 엔터동 롯데시네마 7층)",기타,,기타,RESTAURANT
110984,오부이용,"서울특별시 성동구 독서당로51길 29-1, 1층 (금호동1가)",기타,음식점>프랑스음식,양식,RESTAURANT
110987,식탁 하늬솔점,"서울특별시 서대문구 성산로 527, 1층 (대신동)",기타,음식점>퓨전음식,한식,RESTAURANT
110997,라이브와이어(Livewire),"서울특별시 영등포구 가마산로 503-1, 2층 (신길동)",기타,"음식점>카페,디저트",카페,CAFE
111002,RPM(알피엠),"서울특별시 성동구 왕십리로4길 24-33, 1층 (성수동1가)",기타,"음식점>카페,디저트",카페,CAFE
111003,어슬선유도,"서울특별시 영등포구 양평로 132, 위브스위트 선유 파크사이드 1.2층 (양평동5가)",기타,음식점>한식,한식,RESTAURANT
111018,고스트블랙 연남점,"서울특별시 마포구 연희로1길 45-6, 지하1층 (연남동)",기타,,기타,RESTAURANT
111019,유쾌한 TV 라이브,"서울특별시 관악구 난곡로 276, 지하1층 (신림동)",기타,,기타,RESTAURANT
111022,리본하루,"서울특별시 동대문구 장한로27가길 37, 동대문더퍼스트데시앙 상가동 1층 107호 (장안동, 동대문더퍼스트데시앙)",기타,"음식점>카페,디저트",카페,CAFE
111031,투몽키푸드,"서울특별시 관악구 양녕로1길 18, 1층 101호 (봉천동)",기타,,기타,RESTAURANT
111036,CGV고덕강일,"서울특별시 강동구 고덕비즈밸리로 51, 3층 301호 (고덕동)",기타,"문화,예술>영화관",기타,RESTAURANT
111073,우아한과일(중랑점),"서울특별시 중랑구 중랑천로 43-1, 2층 (면목동)",기타,"음식점>카페,디저트",카페,CAFE
111235,아일(isle),"서울특별시 성북구 삼선교로11길 34, 지상1층 (삼선동4가)",기타,"음식점>카페,디저트",카페,CAFE
111243,엘솔(EL SOL),"서울특별시 강남구 언주로153길 13, 1층 101호 (신사동)",기타,"음식점>카페,디저트",카페,CAFE
111248,육식주,"서울특별시 종로구 율곡로10길 95-5, 1층 (봉익동)",기타,"한식>육류,고기요리",고기/구이,RESTAURANT
111285,마침,"서울특별시 마포구 성지길 36-20, 1층 (합정동)",기타,술집>바(BAR),술집/바,PUB
111289,쉘터(SHELTER),"서울특별시 구로구 연동로11길 7, 1층 (항동)",기타,브런치카페,양식,RESTAURANT
111329,플릭(fleek),"서울특별시 송파구 문정로 233, 1층 (오금동)",기타,"음식점>카페,디저트",카페,CAFE
111338,키요미 KIYOMI,"서울특별시 송파구 백제고분로45길 12, 1층 1,2호 (송파동)",기타,음식점>일식>일식당,일식,RESTAURANT
111363,뚜흐느솔(Tournesol),"서울특별시 성동구 성수이로 123, 1,2층 (성수동2가)",기타,"음식점>카페,디저트",카페,CAFE
111364,프룻 캠퍼스,"서울특별시 성동구 고산자로 201, 1층 101호 (행당동)",기타,"음식점>카페,디저트",카페,CAFE
111374,트리 테일,"서울특별시 송파구 위례성대로 198, 1층 (오금동)",기타,"카페,디저트>카페",카페,CAFE
111380,수잔나의 앞치마,"서울특별시 중구 퇴계로49길 24, 1층 (충무로5가)",기타,"음식점>카페,디저트",카페,CAFE
111421,팔과이분의일(8½),"서울특별시 강서구 초원로 50, 1층 (방화동)",기타,,기타,RESTAURANT
111427,구테로이테 역삼점,"서울특별시 강남구 테헤란로20길 20, 지상1층 (역삼동)",기타,"음식점>카페,디저트",카페,CAFE
111435,예스터데이 투데이 투모로우(Yesterday Today Tomorrow),"서울특별시 강동구 성내로6길 42, 중앙빌딩 1층 (성내동)",기타,음식점>양식,양식,RESTAURANT
111444,CORNER(코너),"서울특별시 영등포구 도림로 278-5, 1층 (신길동)",기타,분식>종합분식,분식,RESTAURANT
111461,레딕,"서울특별시 광진구 능동로13길 78-4, 지하1층 (화양동)",기타,음식점>피자,피자,RESTAURANT
111463,마니달오 어린이대공원역점,"서울특별시 광진구 광나루로 361, 112호 (군자동, 광진 동양파라곤 1단지)",기타,"카페,디저트>과일,주스전문점",카페,CAFE
111466,버터문래,"서울특별시 영등포구 도림로141길 5, 1층 (문래동2가)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
111476,르꽁두(Le Coin Doux),"서울특별시 서대문구 독립문로 21-12, 1층 (옥천동)",기타,"음식점>카페,디저트",카페,CAFE
111500,피크니크 신도림점,"서울특별시 구로구 공원로6가길 44, 동일빌딩 1층 102호 (구로동)",기타,"음식점>카페,디저트",카페,CAFE
111508,논탄토 신촌점,"서울특별시 서대문구 신촌로 87-4, 1층 (창천동)",기타,,기타,RESTAURANT
111512,미분당 가산디지털단지점,"서울특별시 금천구 디지털로10길 69, 가산 센트럴 푸르지오 시티 1동 106호 (가산동)",기타,,기타,RESTAURANT
111518,더테이블 한강탭룸,"서울특별시 마포구 토정로37가길 9, 1층 (용강동)",기타,"술집>맥주,호프",술집/바,PUB
111646,산천재,"서울특별시 동작구 동작대로27가길 35, 2층 (사당동)",기타,"음식점>카페,디저트",카페,CAFE
111652,에슬로우 대치1호점(ESLOW),"서울특별시 강남구 테헤란로108길 19, 1층 일부호 (대치동)",기타,"음식점>카페,디저트>카페",카페,CAFE
111656,토크메모리(talk memory),"서울특별시 용산구 효창원로55길 17, 1층 (용문동)",기타,,기타,RESTAURANT
111671,루우츠,"서울특별시 마포구 동교로22길 49, 1층 (서교동)",기타,음식점>일식>일식당,일식,RESTAURANT
111682,호텔어라이브 을지로 틈,"서울특별시 중구 충무로5길 22 (을지로3가, 지하1층)",기타,숙박>호텔,기타,RESTAURANT
111693,"틈,시간 사이","서울특별시 도봉구 도봉로113길 43, 1층 1호 (쌍문동)",기타,"음식점>카페,디저트",카페,CAFE
111718,하드마테리얼,"서울특별시 마포구 동교로 102, 1층 102호 (서교동)",기타,술집>바(BAR),술집/바,PUB
111751,요쇼쿠야 리나,"서울특별시 서대문구 연희로11가길 39, 1층 102호 (연희동)",기타,음식점>양식,양식,RESTAURANT
111755,산책,"서울특별시 마포구 성암로13길 60, 1층 (상암동)",기타,"음식점>카페,디저트",카페,CAFE
111785,율미당,"서울특별시 성동구 상원길 58, 1층 (성수동1가)",기타,"음식점>카페,디저트",카페,CAFE
111787,머거 봄,"서울특별시 성북구 장월로18길 27-5, 1층 (장위동, 삼성아트빌)",기타,"도시락,컵밥>다이어트,샐러드",양식,RESTAURANT
111799,르와조 마곡,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 B동 1층 115호 (마곡동)",기타,"카페,디저트>카페",카페,CAFE
111804,삐요코,"서울특별시 동작구 동작대로17길 18, 1층 (사당동)",기타,음식점>양식,양식,RESTAURANT
111806,솔트앤슈가(Salt&Sugar),"서울특별시 중구 퇴계로20길 49, 1층 (남산동2가)",기타,"음식점>카페,디저트",카페,CAFE
111807,중구냉삼,"서울특별시 중구 마장로18길 39, 외 1필지 (황학동)",기타,한식>돼지고기구이,고기/구이,RESTAURANT
111838,오락,"서울특별시 동작구 사당로30길 96, 1층 (사당동)",기타,"스포츠,오락>만화방",기타,RESTAURANT
111840,빌라드블루,"서울특별시 성동구 서울숲2길 46-10, 1층 (성수동1가)",기타,음식점>이탈리아음식,양식,RESTAURANT
111841,희작,"서울특별시 동대문구 회기로21길 4, 지하1층 (회기동)",기타,"스포츠,오락>보드카페",카페,CAFE
111846,땅지베지,"서울특별시 금천구 금하로1라길 22, 1층 (독산동)",기타,"음식점>카페,디저트",카페,CAFE
111850,스웨이드 스튜디오,"서울특별시 강남구 도산대로62길 26, 지상1층 (청담동, 세정빌딩)",기타,,기타,RESTAURANT
111882,량 리,"서울특별시 동대문구 전농로37길 101, 1층 (전농동)",기타,술집>이자카야,술집/바,PUB
111908,오병이어,"서울특별시 성북구 화랑로11길 8, 지상1층 좌측에서 2번째호 (하월곡동)",기타,분식>종합분식,분식,RESTAURANT
111936,파파이스 녹번점,"서울특별시 은평구 은평로 213, 1층 (녹번동)",기타,음식점>햄버거,양식,RESTAURANT
111939,밖,"서울특별시 마포구 독막로9길 31, SPACE 3층 (서교동)",기타,"쇼핑,유통>과일",기타,RESTAURANT
111967,비건이지,"서울특별시 영등포구 가마산로61길 6, 1층 102호 (신길동)",기타,"카페,디저트>카페",카페,CAFE
111973,베이스캠프 (Basecamp),"서울특별시 종로구 수표로28길 11, 청자빌딩 1층 101호 (낙원동)",기타,음식점>술집,술집/바,PUB
112133,스테어(stair),"서울특별시 마포구 방울내로 54-1, 1층 (망원동)",기타,,기타,RESTAURANT
111985,취함저격,"서울특별시 관악구 남부순환로 1600-10, 3층 (신림동)",기타,술집>요리주점,술집/바,PUB
111989,테(Te'),"서울특별시 마포구 독막로3길 17, 용성빌딩 2층 (서교동)",기타,술집>이자카야,술집/바,PUB
111996,롯데컬처웍스(주) 롯데시네마 에비뉴엘 스위트샵,"서울특별시 중구 남대문로 73 (남대문로2가, 6층)",기타,,기타,RESTAURANT
112124,녹색지대,"서울특별시 중랑구 면목로40길 19, 1층 (면목동)",기타,"음식점>카페,디저트",카페,CAFE
112130,"꼭, 남산 리암스","서울특별시 용산구 소월로20길 64, 1층 (용산동2가)",기타,,기타,RESTAURANT
112154,봄에,"서울특별시 종로구 새문안로5가길 3-12, 진양빌딩 지하 1층 (당주동)",기타,술집>바(BAR),술집/바,PUB
112160,비비드,"서울특별시 강동구 천호대로157길 15, 명신빌딩 5층 501호 (천호동)",기타,"술집>맥주,호프",술집/바,PUB
112166,89번가,"서울특별시 성북구 보문로32길 27, 지하1층 (동선동2가)",기타,"컴퓨터프로그래밍,정보서비스업>인터넷상거래",기타,RESTAURANT
112258,메종 드 페이브스(Maison De Faves),"서울특별시 성동구 독서당로51길 24, 1층 101호 (금호동1가)",기타,,기타,RESTAURANT
112259,Saluti di Faves(살루띠 디 페이브스),"서울특별시 성동구 독서당로51길 24, 1층 102호 (금호동1가)",기타,,기타,RESTAURANT
